Borough,Latitude,Longitude
MANHATTAN,40.74036616,-74.00523252
MANHATTAN,40.77021507,-73.99148341
MANHATTAN,40.7668443,-73.96270796
MANHATTAN,40.762218,-73.97874176
QUEENS,,
MANHATTAN,40.72251095,-73.987301
MANHATTAN,40.70886692,-74.01101557
MANHATTAN,40.74777339,-73.98504415
BROOKLYN,40.61034829,-73.95447566
MANHATTAN,40.72326909,-73.99479407
MANHATTAN,40.70390719,-74.01033309
BROOKLYN,40.69168364,-73.95968489
MANHATTAN,40.82868043,-73.94879413
MANHATTAN,40.76571092,-73.99102551
MANHATTAN,40.8073822,-73.94458054
BROOKLYN,40.7209278,-73.93818403
QUEENS,40.76157643,-73.93132742
MANHATTAN,40.75828121,-73.97466777
MANHATTAN,40.72994973,-73.99296065
BRONX,40.82121415,-73.8659677
BROOKLYN,40.70475297,-73.92447911
MANHATTAN,40.7924552,-73.97152002
MANHATTAN,40.80983312,-73.95033668
BROOKLYN,40.67307324,-73.97644135
BROOKLYN,40.71827775,-73.95994297
QUEENS,40.75928915,-73.71350782
MANHATTAN,40.74409946,-73.9763621
QUEENS,40.76197072,-73.92538166
BROOKLYN,40.67609479,-73.97436011
QUEENS,40.64824356,-73.78824186
BROOKLYN,40.70400749,-73.93057522
MANHATTAN,40.82893284,-73.93745496
QUEENS,40.68279988,-73.85305689
BROOKLYN,40.72423246,-73.94937225
BROOKLYN,40.68851184,-73.96313038
MANHATTAN,40.7064486,-74.01276086
BROOKLYN,40.63639787,-73.95144577
QUEENS,40.7605518,-73.76711074
QUEENS,40.68308673,-73.85414874
QUEENS,40.74603284,-73.95300794
QUEENS,40.74879342,-73.75656272
BRONX,40.87826431,-73.9030373
BROOKLYN,40.64338326,-73.97802652
BRONX,40.82796412,-73.82365933
MANHATTAN,40.72358699,-73.98820273
BROOKLYN,40.72470669,-73.94799372
MANHATTAN,40.85466975,-73.93703674
BRONX,40.81867013,-73.9277062
MANHATTAN,40.73055104,-74.00038607
BRONX,40.8078954,-73.92939401
MANHATTAN,40.73055104,-74.00038607
MANHATTAN,40.72358699,-73.98820273
QUEENS,40.74890065,-73.86305989
BROOKLYN,40.67684121,-73.96359469
BROOKLYN,40.64352637,-73.87787354
BRONX,40.84374742,-73.84554516
BROOKLYN,40.66320332,-73.92558226
QUEENS,40.69375466,-73.82761321
MANHATTAN,40.76386207,-73.96698015
MANHATTAN,40.77860573,-73.95560633
MANHATTAN,40.75403448,-73.9720562
BRONX,40.80556053,-73.91449627
BRONX,40.87015158,-73.84561399
QUEENS,40.67411836,-73.79877661
MANHATTAN,40.75954277,-73.9843701
MANHATTAN,40.71989744,-73.98334765
BRONX,40.87818332,-73.86599389
BROOKLYN,40.68769935,-73.98979562
BRONX,40.82838394,-73.88154875
QUEENS,40.75924434,-73.83109309
BROOKLYN,40.69751203,-73.99141336
QUEENS,40.68460788,-73.8612521
BROOKLYN,40.5752458,-73.99717782
MANHATTAN,40.75099082,-73.99062327
BROOKLYN,40.63489548,-73.99223928
BROOKLYN,40.6608466,-73.96116329
MANHATTAN,40.75124613,-73.99120432
MANHATTAN,40.73081602,-73.98296246
MANHATTAN,40.75410771,-73.96861643
BROOKLYN,40.65403615,-73.93062002
QUEENS,40.74378319,-73.92411007
BRONX,40.82187125,-73.86693468
MANHATTAN,40.75760253,-73.97154575
BROOKLYN,40.59419348,-73.95041424
MANHATTAN,40.73408027,-73.98903078
MANHATTAN,40.78027896,-73.95293322
MANHATTAN,40.7390869,-73.99137552
BRONX,40.88798889,-73.86034299
MANHATTAN,40.71258618,-74.00977533
BROOKLYN,40.65403615,-73.93062002
BRONX,40.88049259,-73.840831
MANHATTAN,40.76832562,-73.95290557
MANHATTAN,40.74615495,-74.00155907
QUEENS,40.72942353,-73.86278241
BROOKLYN,40.68832397,-73.98056463
BRONX,40.86183888,-73.89243609
MANHATTAN,40.7221191,-73.99670261
MANHATTAN,40.77548084,-73.98020341
QUEENS,40.75303344,-73.90951425
BROOKLYN,40.67871484,-73.91863556
BRONX,40.88127531,-73.90312693
MANHATTAN,40.76832562,-73.95290557
MANHATTAN,40.7784016,-73.95301398
MANHATTAN,40.72604479,-73.97795957
QUEENS,40.74758515,-73.89350477
QUEENS,40.70020567,-73.90680897
MANHATTAN,40.73434138,-73.99377206
QUEENS,40.68441504,-73.86066118
MANHATTAN,40.73506048,-74.00663215
MANHATTAN,40.81338993,-73.95625868
QUEENS,40.72587446,-73.79142986
BRONX,40.82838394,-73.88154875
MANHATTAN,40.7591448,-73.97044054
MANHATTAN,40.80650213,-73.96025833
MANHATTAN,40.78022409,-73.95297659
MANHATTAN,40.74607671,-73.98209241
MANHATTAN,40.74993338,-73.98409445
BROOKLYN,40.67282621,-73.93907579
MANHATTAN,40.81370001,-73.95604533
MANHATTAN,40.76413149,-73.98105873
BROOKLYN,40.65418995,-73.95955979
QUEENS,40.71043941,-73.85067664
QUEENS,40.76302438,-73.9131683
QUEENS,40.72577881,-73.71928376
MANHATTAN,40.76122802,-73.98417839
MANHATTAN,40.7690238,-73.96323744
MANHATTAN,40.75000477,-73.98426768
MANHATTAN,40.76430747,-73.98314522
QUEENS,40.64824356,-73.78824186
MANHATTAN,40.75578077,-74.00198521
QUEENS,40.73125666,-73.86019159
MANHATTAN,40.70401961,-74.01157741
MANHATTAN,40.7658632,-73.97980195
BROOKLYN,40.62552582,-73.93996193
BROOKLYN,40.67620122,-73.97173551
QUEENS,40.77952504,-73.79385074
QUEENS,40.74815552,-73.8790604
MANHATTAN,40.83477988,-73.94436619
MANHATTAN,40.78028416,-73.98040058
BROOKLYN,40.64978822,-73.96218598
QUEENS,40.7587999,-73.82570502
BRONX,40.82389173,-73.87460501
MANHATTAN,40.71943412,-73.98773449
BROOKLYN,40.66525475,-73.92305677
MANHATTAN,40.73260957,-74.00276389
QUEENS,40.64824356,-73.78824186
BRONX,40.82770504,-73.8500666
QUEENS,40.69398534,-73.85130851
BRONX,40.90399931,-73.84994151
QUEENS,40.69398534,-73.85130851
MANHATTAN,40.72926599,-73.98921558
BROOKLYN,40.59544521,-73.95065097
BRONX,40.8880599,-73.83130468
BROOKLYN,40.67749693,-73.90201329
MANHATTAN,40.7567852,-73.99383854
BROOKLYN,40.69372092,-73.98557916
MANHATTAN,40.75319079,-73.98022808
MANHATTAN,40.75170129,-73.98640034
BROOKLYN,40.65295362,-74.00366878
MANHATTAN,40.76545533,-73.98750219
MANHATTAN,40.71628096,-74.00453442
MANHATTAN,40.75744936,-73.97379819
QUEENS,40.72884209,-73.86315523
BRONX,40.81206446,-73.90950625
MANHATTAN,40.83477988,-73.94436619
QUEENS,40.77762856,-73.90885619
MANHATTAN,40.7532743,-73.98895182
MANHATTAN,40.73879079,-74.00022373
MANHATTAN,40.72972716,-73.9897495
MANHATTAN,40.74262245,-73.99796827
BRONX,40.80373298,-73.915091
BROOKLYN,40.66953834,-73.95836811
QUEENS,40.67855635,-73.77914677
MANHATTAN,40.73316524,-73.98107835
MANHATTAN,40.72979348,-73.99884181
MANHATTAN,40.79706583,-73.96951355
BROOKLYN,40.63553516,-73.99486577
BROOKLYN,40.63433832,-73.99281941
BROOKLYN,40.66330295,-73.96048061
MANHATTAN,40.7523909,-73.97429826
MANHATTAN,40.73643817,-73.99083099
QUEENS,40.7578375,-73.7900953
BROOKLYN,40.69840142,-73.99257089
MANHATTAN,40.75065873,-73.99087596
BROOKLYN,40.64795791,-73.8818907
BROOKLYN,40.63203188,-73.98449004
BROOKLYN,40.62265682,-73.96478418
BROOKLYN,40.57636381,-73.96732123
QUEENS,40.67785001,-73.74547951
QUEENS,40.77371604,-73.90726572
MANHATTAN,40.73491516,-74.00297327
MANHATTAN,40.74751005,-73.98631458
BRONX,40.83418694,-73.90957373
STATEN ISLAND,40.64359536,-74.07741192
MANHATTAN,40.77925052,-73.95502457
BRONX,40.84834594,-73.91187498
BRONX,40.84011588,-73.91737201
MANHATTAN,40.7656111,-73.98232181
MANHATTAN,40.76633842,-73.96017399
BROOKLYN,40.67741973,-73.8760377
STATEN ISLAND,40.58584177,-74.09274341
QUEENS,40.77592967,-73.90228728
BRONX,40.82845698,-73.86555925
MANHATTAN,40.74602933,-73.97791326
MANHATTAN,40.7476336,-73.9866538
BROOKLYN,40.63579347,-73.97575553
QUEENS,40.75601966,-73.92468087
MANHATTAN,40.75851818,-73.967434
BRONX,40.83354208,-73.85143388
MANHATTAN,40.71673667,-73.99882761
BRONX,40.83673494,-73.88583077
MANHATTAN,40.75814845,-73.97043376
BROOKLYN,40.68345382,-73.97569133
BROOKLYN,40.58652533,-73.95236771
BRONX,40.82368469,-73.83642152
BROOKLYN,40.63398135,-74.02677664
QUEENS,40.71969068,-73.84346973
MANHATTAN,40.79556431,-73.93574189
MANHATTAN,40.82210192,-73.93872595
MANHATTAN,40.78202252,-73.97172308
MANHATTAN,40.7523909,-73.97429826
MANHATTAN,40.82163825,-73.93907684
QUEENS,40.59898609,-73.756702
MANHATTAN,40.76962741,-73.98817291
MANHATTAN,40.74311753,-73.9800362
STATEN ISLAND,40.57223835,-74.0929549
BRONX,40.83733951,-73.92742571
QUEENS,40.75591774,-73.91251703
MANHATTAN,40.75753376,-73.97096464
STATEN ISLAND,40.5423495,-74.17741114
MANHATTAN,40.72421906,-73.97565482
QUEENS,40.64824356,-73.78824186
MANHATTAN,40.729261,-73.99895367
QUEENS,40.76719574,-73.93758514
QUEENS,40.67463597,-73.80447469
MANHATTAN,40.79903661,-73.94130435
MANHATTAN,40.74948445,-73.97538212
BROOKLYN,40.72436223,-73.95113996
MANHATTAN,40.73100374,-73.99336104
MANHATTAN,40.75080569,-73.98073047
MANHATTAN,40.76780259,-73.95599981
BRONX,40.8618712,-73.89177083
BROOKLYN,40.69316911,-73.97055994
BRONX,40.89118158,-73.85859297
MANHATTAN,40.72699454,-73.97832727
QUEENS,40.75745629,-73.8340322
BROOKLYN,40.58759133,-73.95488002
MANHATTAN,40.83416278,-73.94534603
MANHATTAN,40.71894053,-74.00652232
BROOKLYN,40.67595415,-73.97155535
MANHATTAN,40.7523909,-73.97429826
BROOKLYN,40.68498974,-73.92313495
MANHATTAN,40.75689839,-73.97722024
MANHATTAN,40.74071969,-73.98764035
BRONX,40.87349883,-73.87904937
BRONX,40.80614201,-73.92579812
MANHATTAN,40.79034614,-73.94555534
BROOKLYN,40.57662546,-73.98477289
BROOKLYN,40.64172728,-73.99264566
QUEENS,40.76492394,-73.91716206
MANHATTAN,40.74173312,-74.00308184
MANHATTAN,40.73635817,-73.98668493
MANHATTAN,40.76508547,-73.97487095
MANHATTAN,40.71845081,-73.98241368
BRONX,40.82138932,-73.93083213
MANHATTAN,40.75555527,-73.98981771
BRONX,40.81677342,-73.89237887
BROOKLYN,40.67649058,-73.8909072
MANHATTAN,40.84129343,-73.93962264
MANHATTAN,40.74186442,-73.98936511
QUEENS,40.74998834,-73.86140827
MANHATTAN,40.80816474,-73.94518676
BRONX,40.86099403,-73.89007312
BROOKLYN,40.63223946,-73.96674625
QUEENS,40.74610093,-73.91404568
QUEENS,40.75713327,-73.82899046
MANHATTAN,40.75071636,-73.99081098
BRONX,40.84620444,-73.91848852
MANHATTAN,40.72986134,-73.98673313
MANHATTAN,40.7483415,-73.98464341
MANHATTAN,40.73304294,-73.99115981
MANHATTAN,40.74024,-74.00215796
BRONX,40.84620444,-73.91848852
BROOKLYN,40.69875726,-73.91877699
MANHATTAN,40.75183485,-73.98000471
MANHATTAN,40.73423282,-73.98030587
QUEENS,40.73173112,-73.85112686
MANHATTAN,40.75183485,-73.98000471
MANHATTAN,40.75310735,-73.99652061
MANHATTAN,40.75183485,-73.98000471
QUEENS,40.68351345,-73.84063054
BROOKLYN,40.68322668,-73.97913111
QUEENS,40.74157802,-73.88066738
QUEENS,40.71895905,-73.83839933
QUEENS,40.75279871,-73.91485274
MANHATTAN,40.78443959,-73.9519878
BROOKLYN,40.67623857,-73.92190126
QUEENS,40.75643171,-73.92108172
STATEN ISLAND,40.58229088,-74.169057
MANHATTAN,40.70574383,-74.00396383
MANHATTAN,40.74757063,-73.98801803
BROOKLYN,40.69363001,-73.98309096
MANHATTAN,40.77766595,-73.98204781
BROOKLYN,40.67993618,-73.94099817
BROOKLYN,40.68746567,-73.98622955
BRONX,40.82891517,-73.82456379
QUEENS,40.78704218,-73.81442922
MANHATTAN,40.7580105,-73.97985847
BRONX,40.84785429,-73.85678386
BROOKLYN,40.58059604,-73.96642276
MANHATTAN,40.7153116,-74.01121864
QUEENS,40.58344658,-73.82194686
MANHATTAN,40.781065,-73.97338087
MANHATTAN,40.78472649,-73.9734444
MANHATTAN,40.75505561,-73.98859419
BROOKLYN,40.67352998,-73.98265985
MANHATTAN,40.7251188,-73.99076761
MANHATTAN,40.73248319,-73.99401398
MANHATTAN,40.71600879,-74.01101314
MANHATTAN,40.78202252,-73.97172308
BROOKLYN,40.66877282,-73.93051457
QUEENS,40.76218471,-73.81546952
MANHATTAN,40.78477589,-73.97341188
MANHATTAN,40.76068901,-73.96650524
MANHATTAN,40.77947859,-73.97357287
STATEN ISLAND,40.57537642,-74.10483116
BRONX,40.81256933,-73.90587494
BROOKLYN,40.69363071,-73.98890401
BROOKLYN,40.72224356,-73.95889437
MANHATTAN,40.754739,-73.96863418
QUEENS,40.7304671,-73.81087764
BROOKLYN,40.66986169,-73.90960906
BRONX,40.8619227,-73.89108747
BROOKLYN,40.65005782,-74.00517859
STATEN ISLAND,40.57123678,-74.11117059
BROOKLYN,40.66211393,-73.89438734
BRONX,40.82285655,-73.90931453
MANHATTAN,40.78019536,-73.97533104
QUEENS,40.69257495,-73.85817398
BROOKLYN,40.6584638,-73.98208709
MANHATTAN,40.76687588,-73.97907601
MANHATTAN,40.74138974,-73.99130666
MANHATTAN,40.80999158,-73.93753055
MANHATTAN,40.70829286,-74.01465123
MANHATTAN,40.76041961,-73.97582929
MANHATTAN,40.7521167,-73.975558
BRONX,40.8323692,-73.90522539
MANHATTAN,40.72864057,-74.00529655
BRONX,40.84628628,-73.83180458
BRONX,40.82368469,-73.83642152
BROOKLYN,40.59812047,-73.96278419
MANHATTAN,40.78070406,-73.9801152
QUEENS,40.7587999,-73.82570502
MANHATTAN,40.77925052,-73.95502457
BROOKLYN,40.59776961,-73.99622262
MANHATTAN,40.81499937,-73.9402173
BROOKLYN,40.69943869,-73.9122882
MANHATTAN,40.8036777,-73.95270356
QUEENS,40.69571348,-73.79063348
BRONX,40.84399706,-73.88823987
MANHATTAN,40.75593546,-73.96773846
BROOKLYN,40.59728291,-73.98535872
MANHATTAN,40.75515146,-73.98661259
BROOKLYN,40.66978379,-73.98579702
MANHATTAN,40.70488369,-74.01592726
MANHATTAN,40.77523659,-73.98036957
QUEENS,40.75745084,-73.83405387
MANHATTAN,40.75438342,-73.9918572
MANHATTAN,40.73058652,-74.00680489
QUEENS,40.58344658,-73.82194686
MANHATTAN,40.75760841,-73.99065843
QUEENS,40.73560878,-73.71631233
MANHATTAN,40.74036616,-74.00523252
MANHATTAN,40.7198544,-74.00858952
QUEENS,40.76098641,-73.82682554
MANHATTAN,40.72135882,-73.9971536
BRONX,40.82525993,-73.87841079
QUEENS,40.69252633,-73.85881235
QUEENS,40.74665166,-73.89321755
MANHATTAN,40.76819984,-73.98551971
MANHATTAN,40.78446384,-73.97736608
BRONX,40.87537667,-73.87949795
MANHATTAN,40.72326909,-73.99479407
MANHATTAN,40.78325089,-73.9785545
MANHATTAN,40.73248319,-73.99401398
MANHATTAN,40.76244092,-73.98229377
QUEENS,40.76671565,-73.90907328
MANHATTAN,40.73248319,-73.99401398
MANHATTAN,40.77925052,-73.95502457
BRONX,40.83452445,-73.87182407
MANHATTAN,40.7472362,-73.99335942
MANHATTAN,40.78325089,-73.9785545
MANHATTAN,40.77779295,-73.95472226
MANHATTAN,40.76357952,-73.97947414
BROOKLYN,40.61140542,-74.009512
BROOKLYN,40.69046793,-73.96931348
BRONX,40.83786626,-73.86355619
BRONX,40.82074502,-73.8484203
BROOKLYN,40.66784342,-73.98742316
MANHATTAN,40.72955744,-73.9997763
QUEENS,40.72319704,-73.81995002
MANHATTAN,40.70844739,-74.00484769
STATEN ISLAND,40.59678474,-74.07031434
MANHATTAN,40.76007509,-73.96976511
MANHATTAN,40.77891679,-73.97770738
BROOKLYN,40.65979483,-73.9808757
MANHATTAN,40.72888772,-73.99927118
MANHATTAN,40.78495987,-73.95580792
MANHATTAN,40.77925052,-73.95502457
MANHATTAN,40.71978291,-74.01022733
BRONX,40.89294593,-73.8559778
BRONX,40.86591166,-73.83043169
BRONX,40.85435311,-73.90053094
MANHATTAN,40.81070997,-73.94704508
MANHATTAN,40.77766595,-73.98204781
QUEENS,40.73985158,-73.85227069
MANHATTAN,40.77925052,-73.95502457
STATEN ISLAND,40.62459282,-74.1412853
BROOKLYN,40.69627442,-73.99698157
QUEENS,40.67500517,-73.85127872
QUEENS,40.67984153,-73.85132202
BROOKLYN,40.67985516,-73.96417712
BRONX,40.83496724,-73.86304536
BROOKLYN,40.650247,-74.00866345
QUEENS,40.74595599,-73.95303326
BROOKLYN,40.58807651,-73.95325951
BROOKLYN,40.66282841,-73.98495866
BROOKLYN,40.67987611,-73.90800913
BROOKLYN,40.72343426,-73.95058145
MANHATTAN,40.86436652,-73.91902303
BROOKLYN,40.69620765,-73.94191057
MANHATTAN,40.74665956,-73.99006809
MANHATTAN,40.7972169,-73.96991438
BROOKLYN,40.70242519,-73.91622267
MANHATTAN,40.75889012,-73.98966921
MANHATTAN,40.80810438,-73.94523016
MANHATTAN,40.73024243,-73.98337754
MANHATTAN,40.74262245,-73.99796827
BRONX,40.83671665,-73.85710418
MANHATTAN,40.75168072,-73.97767679
QUEENS,40.75553342,-73.81500067
BRONX,40.88569315,-73.86163891
MANHATTAN,40.74410373,-73.98563682
MANHATTAN,40.76378898,-73.98502611
MANHATTAN,40.75484099,-73.98411855
BROOKLYN,40.57518268,-73.99774658
MANHATTAN,40.7259883,-73.98516809
QUEENS,40.74964118,-73.93913547
QUEENS,40.72006671,-73.84346885
BROOKLYN,40.64818449,-73.91462228
MANHATTAN,40.71892693,-73.99616165
STATEN ISLAND,40.62727029,-74.07601322
MANHATTAN,40.86510718,-73.91844728
MANHATTAN,40.71736783,-73.99423539
QUEENS,40.74549219,-73.95317433
MANHATTAN,40.86510718,-73.91844728
BROOKLYN,40.69959473,-73.93195026
QUEENS,40.67325671,-73.78968375
BROOKLYN,40.57518268,-73.99774658
MANHATTAN,40.72176714,-73.98749235
MANHATTAN,40.71560235,-73.98693798
MANHATTAN,40.78613702,-73.94258322
MANHATTAN,40.80816474,-73.94518676
BROOKLYN,40.65080718,-73.94957212
MANHATTAN,40.76425048,-73.98837963
MANHATTAN,40.80572595,-73.95441428
QUEENS,40.73051949,-73.86345126
BRONX,40.82652652,-73.85792099
QUEENS,40.71951454,-73.86476169
MANHATTAN,40.75655946,-73.98610698
MANHATTAN,40.7262994,-74.00194104
QUEENS,40.68052663,-73.85918387
BROOKLYN,40.71098137,-73.95078185
MANHATTAN,40.82413144,-73.94097148
MANHATTAN,40.71176296,-74.00685708
MANHATTAN,40.73491516,-74.00297327
MANHATTAN,40.71003648,-74.00735827
BROOKLYN,40.62203047,-74.02707443
MANHATTAN,40.82047682,-73.94365555
MANHATTAN,40.75210065,-73.97760446
MANHATTAN,40.75676476,-73.96913495
QUEENS,40.67989801,-73.85042415
BROOKLYN,40.67105489,-73.98814713
MANHATTAN,40.80572595,-73.95441428
QUEENS,40.7675368,-73.92087362
QUEENS,40.76801683,-73.92043622
MANHATTAN,40.71176296,-74.00685708
MANHATTAN,40.85149459,-73.92841515
QUEENS,40.7073493,-73.75101523
QUEENS,40.76801683,-73.92043622
MANHATTAN,40.78028416,-73.98040058
MANHATTAN,40.74416161,-73.98769024
BROOKLYN,40.67017634,-73.94213151
BROOKLYN,40.66965542,-73.99252723
MANHATTAN,40.74031955,-74.0038432
STATEN ISLAND,40.62621818,-74.15782408
MANHATTAN,40.7720313,-73.96101902
MANHATTAN,40.74000374,-74.00725332
MANHATTAN,40.80572595,-73.95441428
MANHATTAN,40.80572595,-73.95441428
MANHATTAN,40.73108883,-73.9935667
MANHATTAN,40.74031955,-74.0038432
MANHATTAN,40.75566379,-73.98011545
QUEENS,40.75789407,-73.82933142
QUEENS,40.69821126,-73.80632775
QUEENS,40.69219213,-73.8345805
STATEN ISLAND,40.62429957,-74.13866576
MANHATTAN,40.76508547,-73.97487095
MANHATTAN,40.72402101,-73.99225055
BRONX,40.84398023,-73.86959392
MANHATTAN,40.74191432,-74.00096353
QUEENS,40.72423316,-73.84957423
MANHATTAN,40.77206395,-73.95290292
BROOKLYN,40.69692621,-73.93567468
QUEENS,40.72714182,-73.82207165
MANHATTAN,40.76562724,-73.98031464
MANHATTAN,40.77384937,-73.95629187
STATEN ISLAND,40.56251465,-74.19169889
STATEN ISLAND,40.56438582,-74.13185061
MANHATTAN,40.72834688,-74.00534343
MANHATTAN,40.72834688,-74.00534343
STATEN ISLAND,40.58803261,-74.19366235
QUEENS,40.7877627,-73.83714174
QUEENS,40.72489755,-73.82091232
MANHATTAN,40.82148186,-73.93917815
MANHATTAN,40.73778267,-73.98648257
MANHATTAN,40.7641548,-73.97395077
MANHATTAN,40.73248319,-73.99401398
MANHATTAN,40.7657254,-73.95752822
BROOKLYN,40.62971622,-74.00479874
BRONX,40.86250414,-73.83138396
MANHATTAN,40.71527613,-74.00872601
MANHATTAN,40.74720616,-73.99709836
MANHATTAN,40.80129969,-73.96506892
MANHATTAN,40.74186442,-73.98936511
BRONX,40.82180598,-73.85822734
MANHATTAN,40.7459985,-74.00167455
BROOKLYN,40.66441499,-73.9016288
MANHATTAN,40.76352942,-73.96515371
QUEENS,40.67952219,-73.84437882
BRONX,40.88240527,-73.88161163
BRONX,40.81518087,-73.91840008
BROOKLYN,40.61204297,-74.03432781
BRONX,40.86563017,-73.86225551
STATEN ISLAND,40.57714886,-74.16406543
MANHATTAN,40.76364506,-73.97768722
QUEENS,40.71015729,-73.89922757
BROOKLYN,40.72611928,-73.95211641
MANHATTAN,40.71699166,-74.00804805
MANHATTAN,40.71582811,-74.00353877
QUEENS,40.69069487,-73.81391848
MANHATTAN,40.77716812,-73.95727179
QUEENS,40.69953134,-73.83247056
STATEN ISLAND,40.62483778,-74.13618123
MANHATTAN,40.75585325,-73.98051605
QUEENS,40.69178474,-73.76189863
MANHATTAN,40.74195823,-74.00091662
BRONX,40.83354208,-73.85143388
MANHATTAN,40.74083013,-74.00172494
MANHATTAN,40.7656111,-73.98232181
STATEN ISLAND,40.62506329,-74.13581064
MANHATTAN,40.71153703,-74.01567275
BROOKLYN,40.67481461,-73.86362299
QUEENS,40.75442621,-73.76075793
MANHATTAN,40.74194412,-73.99053432
MANHATTAN,40.74514231,-73.97562913
MANHATTAN,40.74486492,-73.99878742
QUEENS,40.78145576,-73.84141438
BROOKLYN,40.69342486,-73.98891486
BROOKLYN,40.69313883,-73.9702282
QUEENS,40.75414908,-73.8231076
BROOKLYN,40.62731363,-73.94181563
MANHATTAN,40.73108883,-73.9935667
STATEN ISLAND,40.57373189,-74.11662459
MANHATTAN,40.74496099,-73.99872967
MANHATTAN,40.75585933,-73.98441789
BROOKLYN,40.57682833,-73.98299454
MANHATTAN,40.75239636,-73.9939761
MANHATTAN,40.70907309,-74.00692894
BROOKLYN,40.61845696,-73.95588574
MANHATTAN,40.73736042,-73.99090304
MANHATTAN,40.75707511,-73.96984949
MANHATTAN,40.77925052,-73.95502457
BROOKLYN,40.68926896,-73.98597316
QUEENS,40.73998409,-73.78628671
BROOKLYN,40.58970257,-73.97424566
BROOKLYN,40.67530231,-73.96661302
MANHATTAN,40.73643817,-73.99083099
MANHATTAN,40.74383564,-73.99956333
QUEENS,40.75643171,-73.92108172
BRONX,40.83619271,-73.83860605
BROOKLYN,40.60815168,-73.95976055
QUEENS,40.71973177,-73.73299984
MANHATTAN,40.76584458,-73.98352388
MANHATTAN,40.76364649,-73.96213939
QUEENS,40.75585269,-73.8825801
BRONX,40.88716935,-73.90455776
MANHATTAN,40.77823314,-73.97663162
MANHATTAN,40.73303504,-73.99999639
BROOKLYN,40.68889608,-73.98996852
BROOKLYN,40.63626249,-74.02581915
MANHATTAN,40.7506827,-73.97026383
MANHATTAN,40.77925052,-73.95502457
BROOKLYN,40.71922843,-73.96289694
STATEN ISLAND,40.64196246,-74.07704249
MANHATTAN,40.75910054,-73.98213583
QUEENS,40.74684421,-73.94443963
QUEENS,40.76026998,-73.83048405
BROOKLYN,40.59893856,-73.95547732
MANHATTAN,40.74482047,-73.98880526
MANHATTAN,40.79876246,-73.94192943
QUEENS,40.76026998,-73.83048405
